week_start,brand_id,brand_name,market_id,market_name,channel_id,channel_name,orders_proxy,menu_units,net_sales,avg_check,avg_realized_price,contribution_margin,contribution_margin_pct,promo_mix_pct,value_mix_pct,premium_mix_pct,digital_mix_pct
2025-06-30,qsr,QSR,los_angeles_ca,Los Angeles,pickup_app,Pickup / App,210,297,4409.54,21.02,14.85,2418.78,0.5485,0.0,13.47,44.27,100.0
2025-06-30,qsr,QSR,miami_fl,Miami,carryout,Carryout,230,318,4243.04,18.48,13.34,2356.8,0.5555,0.0,14.29,41.53,0.0
2025-06-30,qsr,QSR,miami_fl,Miami,delivery,Delivery,355,561,8133.16,22.88,14.5,2958.03,0.3637,0.0,14.24,42.91,100.0
2025-06-30,qsr,QSR,miami_fl,Miami,dine_in,Dine-In,74,123,1688.95,22.69,13.73,955.08,0.5655,0.0,12.44,45.99,0.0
2025-06-30,qsr,QSR,miami_fl,Miami,pickup_app,Pickup / App,139,202,2675.42,19.21,13.24,1469.6,0.5493,0.0,14.37,42.35,100.0
2025-06-30,qsr,QSR,minneapolis_mn,Minneapolis,carryout,Carryout,363,505,6610.22,18.19,13.09,3650.98,0.5523,0.0,13.55,45.94,0.0
2025-06-30,qsr,QSR,minneapolis_mn,Minneapolis,delivery,Delivery,592,886,12486.87,21.11,14.09,4524.16,0.3623,0.0,13.08,46.94,100.0
2025-06-30,qsr,QSR,minneapolis_mn,Minneapolis,dine_in,Dine-In,105,172,2226.68,21.29,12.95,1259.83,0.5658,0.0,13.19,45.15,0.0
2025-06-30,qsr,QSR,minneapolis_mn,Minneapolis,pickup_app,Pickup / App,221,318,4179.11,18.9,13.14,2280.3,0.5456,0.0,11.91,46.93,100.0
2025-06-30,qsr,QSR,nashville_tn,Nashville,carryout,Carryout,341,474,6020.21,17.65,12.7,3325.09,0.5523,0.0,12.08,46.31,0.0
2025-06-30,qsr,QSR,nashville_tn,Nashville,delivery,Delivery,555,830,11302.81,20.38,13.62,4099.22,0.3627,0.0,11.75,46.77,100.0
2025-06-30,qsr,QSR,nashville_tn,Nashville,dine_in,Dine-In,99,163,2077.31,20.89,12.74,1170.96,0.5637,0.0,12.22,46.9,0.0
2025-06-30,qsr,QSR,nashville_tn,Nashville,pickup_app,Pickup / App,203,298,3765.08,18.57,12.63,2054.42,0.5457,0.0,12.01,48.0,100.0
2025-06-30,qsr,QSR,new_york_ny,New York City,carryout,Carryout,332,453,6912.15,20.83,15.26,3840.79,0.5557,0.0,14.75,41.39,0.0
2025-06-30,qsr,QSR,new_york_ny,New York City,delivery,Delivery,519,779,12806.75,24.68,16.44,4670.56,0.3647,0.0,14.6,42.7,100.0
2025-06-30,qsr,QSR,new_york_ny,New York City,dine_in,Dine-In,96,153,2366.19,24.69,15.47,1339.39,0.5661,0.0,13.56,42.74,0.0
2025-06-30,qsr,QSR,new_york_ny,New York City,pickup_app,Pickup / App,193,283,4293.89,22.2,15.17,2358.62,0.5493,0.0,14.37,43.17,100.0
2025-06-30,qsr,QSR,phoenix_az,Phoenix,carryout,Carryout,340,461,6002.22,17.67,13.02,3316.78,0.5526,0.0,12.42,45.7,0.0
2025-06-30,qsr,QSR,phoenix_az,Phoenix,delivery,Delivery,511,797,11196.3,21.91,14.05,4055.99,0.3623,0.0,11.9,46.55,100.0
2025-06-30,qsr,QSR,phoenix_az,Phoenix,dine_in,Dine-In,97,157,2049.56,21.18,13.05,1155.65,0.5639,0.0,12.77,47.94,0.0
2025-06-30,qsr,QSR,phoenix_az,Phoenix,pickup_app,Pickup / App,204,285,3663.13,17.96,12.85,2001.98,0.5465,0.0,12.37,46.94,100.0
2025-06-30,qsr,QSR,seattle_wa,Seattle,carryout,Carryout,289,394,5785.64,20.02,14.68,3197.88,0.5527,0.0,13.58,44.18,0.0
2025-06-30,qsr,QSR,seattle_wa,Seattle,delivery,Delivery,444,691,10770.69,24.25,15.59,3924.25,0.3643,0.0,13.65,43.96,100.0
2025-06-30,qsr,QSR,seattle_wa,Seattle,dine_in,Dine-In,86,140,2034.28,23.69,14.53,1151.7,0.5661,0.0,12.71,43.09,0.0
2025-06-30,qsr,QSR,seattle_wa,Seattle,pickup_app,Pickup / App,173,247,3552.53,20.53,14.38,1945.2,0.5476,0.0,13.59,44.67,100.0
2025-07-07,qsr,QSR,atlanta_ga,Atlanta,carryout,Carryout,293,395,5107.64,17.45,12.93,2819.35,0.552,0.0,12.7,46.87,0.0
2025-07-07,qsr,QSR,atlanta_ga,Atlanta,delivery,Delivery,438,672,9383.56,21.43,13.96,3397.32,0.3621,0.0,11.86,48.02,100.0
2025-07-07,qsr,QSR,atlanta_ga,Atlanta,dine_in,Dine-In,84,138,1759.59,21.02,12.75,996.12,0.5661,0.0,11.85,44.25,0.0
2025-07-07,qsr,QSR,atlanta_ga,Atlanta,pickup_app,Pickup / App,171,245,3153.33,18.46,12.87,1723.93,0.5467,0.0,11.71,48.01,100.0
2025-07-07,qsr,QSR,charlotte_nc,Charlotte,carryout,Carryout,300,405,5198.83,17.35,12.84,2874.13,0.5528,0.0,13.05,46.53,0.0
2025-07-07,qsr,QSR,charlotte_nc,Charlotte,delivery,Delivery,458,695,9622.43,21.03,13.85,3491.32,0.3628,0.0,12.02,45.17,100.0
2025-07-07,qsr,QSR,charlotte_nc,Charlotte,dine_in,Dine-In,85,140,1778.3,20.85,12.7,1007.27,0.5664,0.0,12.1,44.87,0.0
2025-07-07,qsr,QSR,charlotte_nc,Charlotte,pickup_app,Pickup / App,182,256,3262.25,17.93,12.74,1783.67,0.5468,0.0,12.42,45.56,100.0
2025-07-07,qsr,QSR,chicago_il,Chicago,carryout,Carryout,263,364,4838.17,18.42,13.29,2682.1,0.5544,0.0,14.18,43.58,0.0
2025-07-07,qsr,QSR,chicago_il,Chicago,delivery,Delivery,407,633,9140.6,22.44,14.44,3324.26,0.3637,0.0,13.37,44.82,100.0
2025-07-07,qsr,QSR,chicago_il,Chicago,dine_in,Dine-In,78,129,1736.31,22.28,13.46,982.47,0.5658,0.0,12.27,45.07,0.0
2025-07-07,qsr,QSR,chicago_il,Chicago,pickup_app,Pickup / App,155,226,2999.07,19.36,13.27,1643.05,0.5479,0.0,13.54,45.27,100.0
2025-07-07,qsr,QSR,dallas_tx,Dallas-Fort Worth,carryout,Carryout,334,465,6187.8,18.54,13.31,3415.81,0.552,0.0,10.93,48.01,0.0
2025-07-07,qsr,QSR,dallas_tx,Dallas-Fort Worth,delivery,Delivery,505,792,11329.04,22.41,14.3,4093.91,0.3614,0.0,11.38,49.61,100.0
2025-07-07,qsr,QSR,dallas_tx,Dallas-Fort Worth,dine_in,Dine-In,94,152,2010.03,21.35,13.22,1132.85,0.5636,0.0,11.25,46.59,0.0
2025-07-07,qsr,QSR,dallas_tx,Dallas-Fort Worth,pickup_app,Pickup / App,208,294,3883.86,18.68,13.21,2116.11,0.5448,0.0,11.07,49.14,100.0
2025-07-07,qsr,QSR,denver_co,Denver,carryout,Carryout,376,512,7036.24,18.73,13.74,3882.97,0.5519,0.0,13.6,45.83,0.0
2025-07-07,qsr,QSR,denver_co,Denver,delivery,Delivery,560,874,12803.74,22.86,14.65,4653.11,0.3634,0.0,12.67,45.25,100.0
2025-07-07,qsr,QSR,denver_co,Denver,dine_in,Dine-In,102,169,2302.79,22.65,13.63,1299.81,0.5645,0.0,13.1,45.41,0.0
2025-07-07,qsr,QSR,denver_co,Denver,pickup_app,Pickup / App,220,312,4153.26,18.91,13.31,2279.28,0.5488,0.0,13.55,44.9,100.0
2025-07-07,qsr,QSR,los_angeles_ca,Los Angeles,carryout,Carryout,348,465,6985.32,20.06,15.02,3871.0,0.5542,0.0,13.68,42.74,0.0
2025-07-07,qsr,QSR,los_angeles_ca,Los Angeles,delivery,Delivery,561,840,13476.42,24.01,16.04,4905.6,0.364,0.0,14.14,44.74,100.0
2025-07-07,qsr,QSR,los_angeles_ca,Los Angeles,dine_in,Dine-In,96,159,2385.98,24.97,15.01,1348.51,0.5652,0.0,13.66,43.4,0.0
2025-07-07,qsr,QSR,los_angeles_ca,Los Angeles,pickup_app,Pickup / App,211,304,4468.77,21.13,14.7,2453.0,0.5489,0.0,14.42,42.68,100.0
2025-07-07,qsr,QSR,miami_fl,Miami,carryout,Carryout,243,331,4424.44,18.17,13.37,2458.7,0.5557,0.0,14.6,41.94,0.0
2025-07-07,qsr,QSR,miami_fl,Miami,delivery,Delivery,351,552,7977.91,22.72,14.45,2900.49,0.3636,0.0,14.52,42.86,100.0
2025-07-07,qsr,QSR,miami_fl,Miami,dine_in,Dine-In,76,119,1630.93,21.59,13.71,922.04,0.5653,0.0,12.45,45.05,0.0
2025-07-07,qsr,QSR,miami_fl,Miami,pickup_app,Pickup / App,139,202,2646.03,19.0,13.1,1455.0,0.5499,0.0,15.37,42.54,100.0
2025-07-07,qsr,QSR,minneapolis_mn,Minneapolis,carryout,Carryout,375,505,6692.42,17.85,13.25,3694.46,0.552,0.0,12.16,47.67,0.0
2025-07-07,qsr,QSR,minneapolis_mn,Minneapolis,delivery,Delivery,546,860,12141.56,22.25,14.12,4394.03,0.3619,0.0,13.08,46.88,100.0
2025-07-07,qsr,QSR,minneapolis_mn,Minneapolis,dine_in,Dine-In,106,172,2268.66,21.38,13.19,1279.27,0.5639,0.0,12.01,45.76,0.0
2025-07-07,qsr,QSR,minneapolis_mn,Minneapolis,pickup_app,Pickup / App,225,321,4141.73,18.42,12.9,2265.43,0.547,0.0,12.8,45.37,100.0
2025-07-07,qsr,QSR,nashville_tn,Nashville,carryout,Carryout,338,458,5851.92,17.31,12.78,3231.49,0.5522,0.0,11.81,47.74,0.0
2025-07-07,qsr,QSR,nashville_tn,Nashville,delivery,Delivery,516,804,10989.2,21.31,13.67,3974.11,0.3616,0.0,12.38,46.3,100.0
2025-07-07,qsr,QSR,nashville_tn,Nashville,dine_in,Dine-In,99,156,1963.57,19.85,12.59,1109.76,0.5652,0.0,12.21,45.89,0.0
2025-07-07,qsr,QSR,nashville_tn,Nashville,pickup_app,Pickup / App,199,283,3579.38,18.02,12.65,1952.77,0.5456,0.0,11.86,48.4,100.0
2025-07-07,qsr,QSR,new_york_ny,New York City,carryout,Carryout,318,437,6701.11,21.09,15.33,3717.41,0.5547,0.0,14.4,42.44,0.0
2025-07-07,qsr,QSR,new_york_ny,New York City,delivery,Delivery,515,789,12934.23,25.13,16.39,4714.01,0.3645,0.0,14.83,41.56,100.0
2025-07-07,qsr,QSR,new_york_ny,New York City,dine_in,Dine-In,94,152,2351.2,25.12,15.47,1330.06,0.5657,0.0,13.64,43.01,0.0
2025-07-07,qsr,QSR,new_york_ny,New York City,pickup_app,Pickup / App,204,288,4322.93,21.23,15.01,2376.58,0.5498,0.0,15.39,42.52,100.0
2025-07-07,qsr,QSR,phoenix_az,Phoenix,carryout,Carryout,326,453,5936.44,18.21,13.1,3278.3,0.5522,0.0,12.41,46.0,0.0
2025-07-07,qsr,QSR,phoenix_az,Phoenix,delivery,Delivery,531,792,11054.16,20.83,13.96,4015.22,0.3632,0.0,12.23,45.89,100.0
2025-07-07,qsr,QSR,phoenix_az,Phoenix,dine_in,Dine-In,93,154,1993.64,21.5,12.95,1125.54,0.5646,0.0,12.47,44.81,0.0
2025-07-07,qsr,QSR,phoenix_az,Phoenix,pickup_app,Pickup / App,200,288,3719.97,18.61,12.92,2030.04,0.5457,0.0,12.3,45.88,100.0
2025-07-07,qsr,QSR,seattle_wa,Seattle,carryout,Carryout,286,385,5542.46,19.38,14.4,3071.46,0.5542,0.0,14.48,43.09,0.0
2025-07-07,qsr,QSR,seattle_wa,Seattle,delivery,Delivery,447,688,10767.13,24.1,15.65,3913.6,0.3635,0.0,13.61,45.55,100.0
2025-07-07,qsr,QSR,seattle_wa,Seattle,dine_in,Dine-In,84,138,2008.31,23.98,14.55,1136.83,0.5661,0.0,13.25,43.48,0.0
2025-07-07,qsr,QSR,seattle_wa,Seattle,pickup_app,Pickup / App,168,248,3596.42,21.34,14.5,1967.63,0.5471,0.0,13.35,46.05,100.0
2025-07-14,qsr,QSR,atlanta_ga,Atlanta,carryout,Carryout,286,396,5138.07,17.96,12.97,2832.34,0.5512,0.0,12.24,46.27,0.0
2025-07-14,qsr,QSR,atlanta_ga,Atlanta,delivery,Delivery,436,688,9512.73,21.83,13.83,3454.5,0.3631,0.0,12.36,46.34,100.0
2025-07-14,qsr,QSR,atlanta_ga,Atlanta,dine_in,Dine-In,85,136,1785.49,20.91,13.13,1006.49,0.5637,0.0,11.31,48.11,0.0
2025-07-14,qsr,QSR,atlanta_ga,Atlanta,pickup_app,Pickup / App,172,252,3244.9,18.85,12.88,1771.92,0.5461,0.0,12.22,47.65,100.0
2025-07-14,qsr,QSR,charlotte_nc,Charlotte,carryout,Carryout,292,406,5318.77,18.2,13.1,2932.47,0.5513,0.0,11.8,47.19,0.0
2025-07-14,qsr,QSR,charlotte_nc,Charlotte,delivery,Delivery,466,697,9706.69,20.85,13.93,3517.38,0.3624,0.0,11.83,46.5,100.0
2025-07-14,qsr,QSR,charlotte_nc,Charlotte,dine_in,Dine-In,91,144,1848.1,20.29,12.83,1046.03,0.566,0.0,11.64,45.28,0.0
2025-07-14,qsr,QSR,charlotte_nc,Charlotte,pickup_app,Pickup / App,183,258,3289.75,17.93,12.75,1798.91,0.5468,0.0,12.28,46.13,100.0
2025-07-14,qsr,QSR,chicago_il,Chicago,carryout,Carryout,265,359,4829.29,18.21,13.45,2671.34,0.5532,0.0,13.6,45.15,0.0
2025-07-14,qsr,QSR,chicago_il,Chicago,delivery,Delivery,418,644,9152.58,21.9,14.21,3338.73,0.3648,0.0,14.1,44.15,100.0
2025-07-14,qsr,QSR,chicago_il,Chicago,dine_in,Dine-In,79,129,1732.5,21.87,13.43,979.82,0.5656,0.0,12.7,43.98,0.0
2025-07-14,qsr,QSR,chicago_il,Chicago,pickup_app,Pickup / App,164,233,3071.83,18.74,13.18,1684.26,0.5483,0.0,14.02,44.2,100.0
2025-07-14,qsr,QSR,dallas_tx,Dallas-Fort Worth,carryout,Carryout,334,468,6208.64,18.58,13.27,3424.08,0.5515,0.0,11.38,48.18,0.0
2025-07-14,qsr,QSR,dallas_tx,Dallas-Fort Worth,delivery,Delivery,498,783,11244.85,22.59,14.36,4064.69,0.3615,0.0,11.14,49.77,100.0
2025-07-14,qsr,QSR,dallas_tx,Dallas-Fort Worth,dine_in,Dine-In,97,157,2068.87,21.25,13.18,1168.49,0.5648,0.0,11.2,48.25,0.0
2025-07-14,qsr,QSR,dallas_tx,Dallas-Fort Worth,pickup_app,Pickup / App,194,285,3753.33,19.32,13.17,2046.65,0.5453,0.0,11.08,48.54,100.0
2025-07-14,qsr,QSR,denver_co,Denver,carryout,Carryout,357,498,6874.57,19.24,13.8,3797.09,0.5523,0.0,12.35,45.34,0.0
2025-07-14,qsr,QSR,denver_co,Denver,delivery,Delivery,588,892,12883.21,21.93,14.44,4688.09,0.3639,0.0,13.9,43.82,100.0
2025-07-14,qsr,QSR,denver_co,Denver,dine_in,Dine-In,103,163,2212.89,21.46,13.58,1250.74,0.5652,0.0,13.25,45.24,0.0
2025-07-14,qsr,QSR,denver_co,Denver,pickup_app,Pickup / App,224,324,4335.58,19.4,13.38,2376.76,0.5482,0.0,13.86,44.69,100.0
2025-07-14,qsr,QSR,los_angeles_ca,Los Angeles,carryout,Carryout,357,473,7125.25,19.95,15.06,3948.03,0.5541,0.0,13.56,43.24,0.0
2025-07-14,qsr,QSR,los_angeles_ca,Los Angeles,delivery,Delivery,528,828,13271.13,25.14,16.03,4833.76,0.3642,0.0,13.59,43.0,100.0
2025-07-14,qsr,QSR,los_angeles_ca,Los Angeles,dine_in,Dine-In,97,158,2354.09,24.38,14.9,1334.42,0.5669,0.0,13.84,43.64,0.0
2025-07-14,qsr,QSR,los_angeles_ca,Los Angeles,pickup_app,Pickup / App,206,297,4327.85,21.05,14.57,2378.92,0.5497,0.0,14.71,42.62,100.0
2025-07-14,qsr,QSR,miami_fl,Miami,carryout,Carryout,244,323,4346.82,17.85,13.46,2413.63,0.5553,0.0,13.92,43.82,0.0
2025-07-14,qsr,QSR,miami_fl,Miami,delivery,Delivery,352,548,7832.22,22.24,14.29,2861.74,0.3654,0.0,14.24,42.37,100.0
2025-07-14,qsr,QSR,miami_fl,Miami,dine_in,Dine-In,73,121,1671.13,22.85,13.81,943.99,0.5649,0.0,12.58,46.48,0.0
2025-07-14,qsr,QSR,miami_fl,Miami,pickup_app,Pickup / App,141,199,2671.62,18.89,13.43,1463.72,0.5479,0.0,13.73,44.22,100.0
2025-07-14,qsr,QSR,minneapolis_mn,Minneapolis,carryout,Carryout,358,503,6674.4,18.62,13.27,3682.58,0.5517,0.0,12.36,47.4,0.0
2025-07-14,qsr,QSR,minneapolis_mn,Minneapolis,delivery,Delivery,551,871,12258.96,22.24,14.07,4446.03,0.3627,0.0,12.45,46.49,100.0
2025-07-14,qsr,QSR,minneapolis_mn,Minneapolis,dine_in,Dine-In,105,168,2232.35,21.17,13.29,1256.89,0.563,0.0,12.15,47.39,0.0
2025-07-14,qsr,QSR,minneapolis_mn,Minneapolis,pickup_app,Pickup / App,222,318,4122.16,18.54,12.96,2251.94,0.5463,0.0,12.83,45.54,100.0
2025-07-14,qsr,QSR,nashville_tn,Nashville,carryout,Carryout,334,467,5978.55,17.91,12.8,3297.21,0.5515,0.0,11.95,46.68,0.0
2025-07-14,qsr,QSR,nashville_tn,Nashville,delivery,Delivery,531,804,10835.01,20.42,13.48,3937.48,0.3634,0.0,12.51,45.07,100.0
2025-07-14,qsr,QSR,nashville_tn,Nashville,dine_in,Dine-In,99,161,2057.77,20.71,12.78,1160.25,0.5638,0.0,11.34,47.34,0.0
2025-07-14,qsr,QSR,nashville_tn,Nashville,pickup_app,Pickup / App,200,287,3600.03,18.03,12.54,1965.26,0.5459,0.0,12.6,47.0,100.0
2025-07-14,qsr,QSR,new_york_ny,New York City,carryout,Carryout,328,454,6986.54,21.27,15.39,3875.65,0.5547,0.0,13.87,42.34,0.0
2025-07-14,qsr,QSR,new_york_ny,New York City,delivery,Delivery,521,786,12809.58,24.61,16.3,4680.61,0.3654,0.0,15.28,42.15,100.0
2025-07-14,qsr,QSR,new_york_ny,New York City,dine_in,Dine-In,95,152,2320.6,24.42,15.27,1317.76,0.5679,0.0,13.82,42.39,0.0
2025-07-14,qsr,QSR,new_york_ny,New York City,pickup_app,Pickup / App,190,277,4151.69,21.87,14.99,2287.28,0.5509,0.0,14.15,40.66,100.0
2025-07-14,qsr,QSR,phoenix_az,Phoenix,carryout,Carryout,332,460,6028.09,18.18,13.1,3326.49,0.5518,0.0,12.16,47.68,0.0
2025-07-14,qsr,QSR,phoenix_az,Phoenix,delivery,Delivery,523,785,10877.79,20.78,13.86,3951.93,0.3633,0.0,12.86,45.89,100.0
2025-07-14,qsr,QSR,phoenix_az,Phoenix,dine_in,Dine-In,94,151,1951.53,20.67,12.92,1102.05,0.5647,0.0,12.33,44.82,0.0
2025-07-14,qsr,QSR,phoenix_az,Phoenix,pickup_app,Pickup / App,198,289,3738.98,18.89,12.94,2042.11,0.5462,0.0,11.82,46.58,100.0
2025-07-14,qsr,QSR,seattle_wa,Seattle,carryout,Carryout,285,388,5702.03,20.03,14.7,3156.45,0.5536,0.0,12.98,45.38,0.0
2025-07-14,qsr,QSR,seattle_wa,Seattle,delivery,Delivery,455,684,10695.97,23.48,15.64,3888.5,0.3635,0.0,13.2,44.86,100.0
2025-07-14,qsr,QSR,seattle_wa,Seattle,dine_in,Dine-In,83,135,1972.5,23.75,14.61,1116.55,0.5661,0.0,12.59,44.27,0.0
2025-07-14,qsr,QSR,seattle_wa,Seattle,pickup_app,Pickup / App,165,241,3464.23,21.0,14.37,1897.78,0.5478,0.0,13.21,44.31,100.0
2025-07-21,qsr,QSR,atlanta_ga,Atlanta,carryout,Carryout,281,389,5050.65,17.99,12.98,2787.35,0.5519,0.0,11.82,46.94,0.0
2025-07-21,qsr,QSR,atlanta_ga,Atlanta,delivery,Delivery,430,677,9377.11,21.82,13.85,3402.21,0.3628,0.0,12.36,45.61,100.0
2025-07-21,qsr,QSR,atlanta_ga,Atlanta,dine_in,Dine-In,86,137,1773.17,20.59,12.94,1000.7,0.5644,0.0,12.2,47.35,0.0
2025-07-21,qsr,QSR,atlanta_ga,Atlanta,pickup_app,Pickup / App,172,245,3101.94,18.06,12.66,1697.5,0.5472,0.0,12.75,46.34,100.0
2025-07-21,qsr,QSR,charlotte_nc,Charlotte,carryout,Carryout,290,403,5166.06,17.79,12.82,2853.29,0.5523,0.0,13.22,45.96,0.0
2025-07-21,qsr,QSR,charlotte_nc,Charlotte,delivery,Delivery,452,691,9628.64,21.28,13.93,3483.91,0.3618,0.0,12.6,47.67,100.0
2025-07-21,qsr,QSR,charlotte_nc,Charlotte,dine_in,Dine-In,91,144,1853.81,20.32,12.87,1047.98,0.5653,0.0,11.73,45.14,0.0
2025-07-21,qsr,QSR,charlotte_nc,Charlotte,pickup_app,Pickup / App,181,259,3349.84,18.5,12.93,1827.08,0.5454,0.0,11.68,48.07,100.0
2025-07-21,qsr,QSR,chicago_il,Chicago,carryout,Carryout,263,359,4835.26,18.41,13.47,2679.29,0.5541,0.0,12.96,45.61,0.0
2025-07-21,qsr,QSR,chicago_il,Chicago,delivery,Delivery,404,636,9117.28,22.57,14.34,3316.29,0.3637,0.0,13.49,43.62,100.0
2025-07-21,qsr,QSR,chicago_il,Chicago,dine_in,Dine-In,76,125,1687.95,22.35,13.5,954.19,0.5653,0.0,12.62,45.14,0.0
2025-07-21,qsr,QSR,chicago_il,Chicago,pickup_app,Pickup / App,158,230,3060.39,19.43,13.31,1674.75,0.5472,0.0,13.31,43.93,100.0
2025-07-21,qsr,QSR,dallas_tx,Dallas-Fort Worth,carryout,Carryout,330,461,6119.73,18.56,13.27,3369.44,0.5506,0.0,11.78,48.36,0.0
2025-07-21,qsr,QSR,dallas_tx,Dallas-Fort Worth,delivery,Delivery,531,805,11424.78,21.51,14.19,4127.97,0.3613,0.0,12.14,49.01,100.0
2025-07-21,qsr,QSR,dallas_tx,Dallas-Fort Worth,dine_in,Dine-In,95,157,2039.96,21.4,12.99,1152.67,0.565,0.0,12.12,44.95,0.0
2025-07-21,qsr,QSR,dallas_tx,Dallas-Fort Worth,pickup_app,Pickup / App,203,292,3785.32,18.63,12.96,2069.86,0.5468,0.0,11.88,46.85,100.0
2025-07-21,qsr,QSR,denver_co,Denver,carryout,Carryout,373,506,6865.95,18.4,13.57,3797.85,0.5531,0.0,13.93,44.09,0.0
2025-07-21,qsr,QSR,denver_co,Denver,delivery,Delivery,570,886,12866.28,22.58,14.52,4682.63,0.3639,0.0,13.56,45.02,100.0
2025-07-21,qsr,QSR,denver_co,Denver,dine_in,Dine-In,100,166,2250.82,22.4,13.56,1273.18,0.5657,0.0,12.66,44.15,0.0
2025-07-21,qsr,QSR,denver_co,Denver,pickup_app,Pickup / App,219,317,4257.08,19.47,13.43,2329.82,0.5473,0.0,13.96,44.72,100.0
2025-07-21,qsr,QSR,los_angeles_ca,Los Angeles,carryout,Carryout,373,515,7070.83,18.94,13.73,3931.01,0.5559,6.38,15.06,41.56,0.0
2025-07-21,qsr,QSR,los_angeles_ca,Los Angeles,delivery,Delivery,545,821,13027.68,23.92,15.87,4753.73,0.3649,0.0,14.15,42.77,100.0
2025-07-21,qsr,QSR,los_angeles_ca,Los Angeles,dine_in,Dine-In,99,158,2355.13,23.86,14.91,1335.39,0.567,0.0,13.17,42.64,0.0
2025-07-21,qsr,QSR,los_angeles_ca,Los Angeles,pickup_app,Pickup / App,221,319,4364.05,19.71,13.68,2401.42,0.5503,6.36,13.97,42.16,100.0
2025-07-21,qsr,QSR,miami_fl,Miami,carryout,Carryout,273,364,4525.13,16.57,12.43,2513.66,0.5555,6.38,15.05,41.91,0.0
2025-07-21,qsr,QSR,miami_fl,Miami,delivery,Delivery,387,583,8458.74,21.87,14.51,3076.09,0.3637,0.0,14.59,43.2,100.0
2025-07-21,qsr,QSR,miami_fl,Miami,dine_in,Dine-In,76,120,1647.72,21.57,13.73,931.46,0.5653,0.0,12.32,44.59,0.0
2025-07-21,qsr,QSR,miami_fl,Miami,pickup_app,Pickup / App,155,225,2744.95,17.72,12.2,1509.14,0.5498,6.38,15.72,42.42,100.0
2025-07-21,qsr,QSR,minneapolis_mn,Minneapolis,carryout,Carryout,361,498,6543.02,18.15,13.14,3615.59,0.5526,0.0,12.29,46.1,0.0
2025-07-21,qsr,QSR,minneapolis_mn,Minneapolis,delivery,Delivery,592,887,12329.79,20.83,13.9,4483.92,0.3637,0.0,12.77,45.12,100.0
2025-07-21,qsr,QSR,minneapolis_mn,Minneapolis,dine_in,Dine-In,101,167,2191.48,21.7,13.12,1236.36,0.5642,0.0,12.79,46.15,0.0
2025-07-21,qsr,QSR,minneapolis_mn,Minneapolis,pickup_app,Pickup / App,217,316,4071.29,18.8,12.88,2226.55,0.5469,0.0,13.51,46.97,100.0
2025-07-21,qsr,QSR,nashville_tn,Nashville,carryout,Carryout,349,462,5927.3,17.0,12.83,3269.59,0.5516,0.0,12.07,48.59,0.0
2025-07-21,qsr,QSR,nashville_tn,Nashville,delivery,Delivery,523,805,10899.16,20.84,13.54,3956.33,0.363,0.0,12.28,46.76,100.0
2025-07-21,qsr,QSR,nashville_tn,Nashville,dine_in,Dine-In,98,157,1978.09,20.27,12.6,1117.14,0.5648,0.0,12.45,46.66,0.0
2025-07-21,qsr,QSR,nashville_tn,Nashville,pickup_app,Pickup / App,209,294,3746.8,17.91,12.74,2041.53,0.5449,0.0,11.93,48.33,100.0
2025-07-21,qsr,QSR,new_york_ny,New York City,carryout,Carryout,352,493,6923.23,19.69,14.04,3854.64,0.5568,6.37,15.57,39.81,0.0
2025-07-21,qsr,QSR,new_york_ny,New York City,delivery,Delivery,505,781,12635.39,25.0,16.18,4616.54,0.3654,0.0,15.37,40.06,100.0
2025-07-21,qsr,QSR,new_york_ny,New York City,dine_in,Dine-In,97,153,2331.75,23.95,15.24,1320.87,0.5665,0.0,14.93,42.18,0.0
2025-07-21,qsr,QSR,new_york_ny,New York City,pickup_app,Pickup / App,225,313,4291.35,19.08,13.71,2368.78,0.552,6.38,15.96,40.4,100.0
2025-07-21,qsr,QSR,phoenix_az,Phoenix,carryout,Carryout,330,445,5879.5,17.81,13.21,3240.77,0.5512,0.0,11.5,46.53,0.0
2025-07-21,qsr,QSR,phoenix_az,Phoenix,delivery,Delivery,523,790,11101.01,21.23,14.05,4022.11,0.3623,0.0,12.2,46.94,100.0
2025-07-21,qsr,QSR,phoenix_az,Phoenix,dine_in,Dine-In,97,155,1988.82,20.42,12.83,1124.77,0.5655,0.0,13.16,45.76,0.0
2025-07-21,qsr,QSR,phoenix_az,Phoenix,pickup_app,Pickup / App,196,286,3732.67,19.08,13.05,2036.13,0.5455,0.0,11.52,47.8,100.0
2025-07-21,qsr,QSR,seattle_wa,Seattle,carryout,Carryout,282,394,5731.62,20.33,14.55,3176.41,0.5542,0.0,13.44,43.46,0.0
2025-07-21,qsr,QSR,seattle_wa,Seattle,delivery,Delivery,453,687,10515.49,23.24,15.31,3837.57,0.3649,0.0,14.82,43.47,100.0
2025-07-21,qsr,QSR,seattle_wa,Seattle,dine_in,Dine-In,85,138,2006.96,23.61,14.54,1135.88,0.566,0.0,13.19,44.63,0.0
2025-07-21,qsr,QSR,seattle_wa,Seattle,pickup_app,Pickup / App,177,247,3508.63,19.78,14.2,1926.67,0.5491,0.0,13.51,42.3,100.0
2025-07-28,qsr,QSR,atlanta_ga,Atlanta,carryout,Carryout,282,384,4955.45,17.6,12.9,2740.32,0.553,0.0,12.15,46.92,0.0
