week_start,brand_id,brand_name,system_sales,system_orders,avg_check,contribution_margin,contribution_margin_pct,digital_mix_pct,delivery_mix_pct,market_id,market_name,store_count_proxy,pickup_mix_pct
2025-09-01,tacobell,Taco Bell,8495.91,764,11.12,4860.62,0.5721,34.02,13.77,charlotte_nc,Charlotte,24,20.24
2025-09-01,tacobell,Taco Bell,12673.01,1057,11.99,7245.25,0.5717,34.1,14.2,chicago_il,Chicago,33,19.89
2025-09-01,tacobell,Taco Bell,12057.56,1076,11.21,6890.78,0.5715,34.85,14.23,dallas_tx,Dallas-Fort Worth,34,20.62
2025-09-01,tacobell,Taco Bell,13084.03,1082,12.09,7484.08,0.572,35.24,14.08,denver_co,Denver,33,21.16
2025-09-01,tacobell,Taco Bell,15724.66,1201,13.09,9018.85,0.5735,33.79,13.56,los_angeles_ca,Los Angeles,33,20.23
2025-09-01,tacobell,Taco Bell,12122.88,1026,11.82,6952.56,0.5735,35.07,13.95,miami_fl,Miami,31,21.13
2025-09-01,tacobell,Taco Bell,11537.61,1006,11.47,6618.32,0.5736,33.96,13.73,minneapolis_mn,Minneapolis,32,20.23
2025-09-01,tacobell,Taco Bell,9231.18,841,10.98,5294.78,0.5736,34.46,13.73,nashville_tn,Nashville,28,20.73
2025-09-01,tacobell,Taco Bell,16877.03,1250,13.5,9690.03,0.5742,33.84,13.59,new_york_ny,New York City,33,20.24
2025-09-01,tacobell,Taco Bell,9863.76,882,11.18,5649.6,0.5728,34.65,13.98,phoenix_az,Phoenix,28,20.67
2025-09-01,tacobell,Taco Bell,14392.74,1097,13.12,8237.29,0.5723,34.06,13.89,seattle_wa,Seattle,32,20.17
2025-09-08,tacobell,Taco Bell,11724.75,1191,9.84,6687.13,0.5703,34.13,13.69,atlanta_ga,Atlanta,31,20.43
2025-09-08,tacobell,Taco Bell,8967.17,901,9.95,5122.11,0.5712,34.79,13.88,charlotte_nc,Charlotte,24,20.92
2025-09-08,tacobell,Taco Bell,13416.51,1281,10.47,7657.77,0.5708,34.36,13.7,chicago_il,Chicago,33,20.66
2025-09-08,tacobell,Taco Bell,13130.78,1321,9.94,7502.42,0.5714,33.85,13.26,dallas_tx,Dallas-Fort Worth,34,20.58
2025-09-08,tacobell,Taco Bell,14118.58,1328,10.63,8057.29,0.5707,33.98,13.6,denver_co,Denver,33,20.38
2025-09-08,tacobell,Taco Bell,16872.32,1443,11.69,9654.82,0.5722,33.48,13.42,los_angeles_ca,Los Angeles,33,20.06
2025-09-08,tacobell,Taco Bell,13287.22,1246,10.66,7600.08,0.572,33.97,13.62,miami_fl,Miami,31,20.36
2025-09-08,tacobell,Taco Bell,12676.6,1253,10.12,7240.86,0.5712,33.47,13.62,minneapolis_mn,Minneapolis,32,19.85
2025-09-08,tacobell,Taco Bell,10126.19,1045,9.69,5785.15,0.5713,33.55,13.47,nashville_tn,Nashville,28,20.09
2025-09-08,tacobell,Taco Bell,18795.22,1568,11.99,10750.81,0.572,34.2,13.61,new_york_ny,New York City,33,20.6
2025-09-08,tacobell,Taco Bell,10604.78,1074,9.87,6061.03,0.5715,34.43,13.63,phoenix_az,Phoenix,28,20.8
2025-09-08,tacobell,Taco Bell,15898.55,1393,11.41,9077.1,0.5709,33.37,13.05,seattle_wa,Seattle,32,20.32
2025-09-15,tacobell,Taco Bell,10919.86,969,11.27,6253.95,0.5727,34.02,13.65,atlanta_ga,Atlanta,31,20.37
2025-09-15,tacobell,Taco Bell,8524.99,753,11.32,4875.6,0.5719,34.06,13.74,charlotte_nc,Charlotte,24,20.32
2025-09-15,tacobell,Taco Bell,12676.45,1053,12.04,7266.45,0.5732,34.49,13.58,chicago_il,Chicago,33,20.91
2025-09-15,tacobell,Taco Bell,12284.18,1091,11.26,7045.66,0.5736,34.51,13.79,dallas_tx,Dallas-Fort Worth,34,20.72
2025-09-15,tacobell,Taco Bell,13091.84,1094,11.97,7487.14,0.5719,34.62,13.8,denver_co,Denver,33,20.82
2025-09-15,tacobell,Taco Bell,15579.22,1195,13.04,8929.66,0.5732,34.06,14.07,los_angeles_ca,Los Angeles,33,19.98
2025-09-15,tacobell,Taco Bell,12044.58,1003,12.01,6915.15,0.5741,34.51,13.89,miami_fl,Miami,31,20.61
2025-09-15,tacobell,Taco Bell,11821.25,1050,11.26,6763.12,0.5721,33.85,13.68,minneapolis_mn,Minneapolis,32,20.17
2025-09-15,tacobell,Taco Bell,9267.72,865,10.71,5315.12,0.5735,33.68,13.9,nashville_tn,Nashville,28,19.78
2025-09-15,tacobell,Taco Bell,17025.68,1226,13.89,9750.24,0.5727,34.39,13.71,new_york_ny,New York City,33,20.68
2025-09-15,tacobell,Taco Bell,9834.39,883,11.14,5629.19,0.5724,33.73,13.98,phoenix_az,Phoenix,28,19.75
2025-09-15,tacobell,Taco Bell,14331.33,1115,12.85,8228.28,0.5741,34.47,13.75,seattle_wa,Seattle,32,20.71
2025-09-22,tacobell,Taco Bell,10625.98,964,11.02,6095.7,0.5737,34.27,13.58,atlanta_ga,Atlanta,31,20.69
2025-09-22,tacobell,Taco Bell,8270.76,731,11.31,4740.95,0.5732,34.24,14.0,charlotte_nc,Charlotte,24,20.24
2025-09-22,tacobell,Taco Bell,12458.6,1077,11.57,7157.81,0.5745,34.03,13.39,chicago_il,Chicago,33,20.64
2025-09-22,tacobell,Taco Bell,12211.54,1099,11.11,7000.49,0.5733,34.23,13.47,dallas_tx,Dallas-Fort Worth,34,20.76
2025-09-22,tacobell,Taco Bell,13270.05,1113,11.92,7599.75,0.5727,34.25,13.84,denver_co,Denver,33,20.41
2025-09-22,tacobell,Taco Bell,15485.64,1195,12.96,8892.02,0.5742,34.45,13.84,los_angeles_ca,Los Angeles,33,20.61
2025-09-22,tacobell,Taco Bell,12149.31,1014,11.98,6971.94,0.5739,34.18,13.58,miami_fl,Miami,31,20.6
2025-09-22,tacobell,Taco Bell,11601.18,1009,11.5,6645.97,0.5729,34.71,14.25,minneapolis_mn,Minneapolis,32,20.46
2025-09-22,tacobell,Taco Bell,9411.47,857,10.98,5391.52,0.5729,34.18,13.86,nashville_tn,Nashville,28,20.32
2025-09-22,tacobell,Taco Bell,16841.63,1257,13.4,9658.48,0.5735,34.32,13.97,new_york_ny,New York City,33,20.35
2025-09-22,tacobell,Taco Bell,9740.03,870,11.2,5570.85,0.572,34.9,14.19,phoenix_az,Phoenix,28,20.71
2025-09-22,tacobell,Taco Bell,14531.68,1122,12.95,8304.62,0.5715,34.11,14.12,seattle_wa,Seattle,32,19.99
2025-09-29,tacobell,Taco Bell,10604.26,980,10.82,6088.52,0.5742,34.37,13.8,atlanta_ga,Atlanta,31,20.56
2025-09-29,tacobell,Taco Bell,8277.37,743,11.14,4757.29,0.5747,33.74,13.38,charlotte_nc,Charlotte,24,20.36
2025-09-29,tacobell,Taco Bell,12562.71,1048,11.99,7206.97,0.5737,34.64,13.74,chicago_il,Chicago,33,20.91
2025-09-29,tacobell,Taco Bell,12351.98,1100,11.23,7089.94,0.574,34.36,13.54,dallas_tx,Dallas-Fort Worth,34,20.81
2025-09-29,tacobell,Taco Bell,13234.56,1107,11.96,7574.74,0.5723,34.79,13.8,denver_co,Denver,33,20.99
2025-09-29,tacobell,Taco Bell,15401.51,1188,12.96,8850.38,0.5746,34.91,14.07,los_angeles_ca,Los Angeles,33,20.84
2025-09-29,tacobell,Taco Bell,12344.88,1023,12.07,7076.35,0.5732,34.32,13.9,miami_fl,Miami,31,20.42
2025-09-29,tacobell,Taco Bell,11575.61,1035,11.18,6640.28,0.5736,34.8,13.68,minneapolis_mn,Minneapolis,32,21.12
2025-09-29,tacobell,Taco Bell,9371.39,874,10.72,5385.61,0.5747,34.38,13.52,nashville_tn,Nashville,28,20.86
2025-09-29,tacobell,Taco Bell,16773.53,1246,13.46,9601.17,0.5724,34.9,14.36,new_york_ny,New York City,33,20.54
2025-09-29,tacobell,Taco Bell,9983.0,889,11.23,5722.86,0.5733,34.23,13.7,phoenix_az,Phoenix,28,20.53
2025-09-29,tacobell,Taco Bell,14445.88,1115,12.96,8267.76,0.5723,34.71,13.88,seattle_wa,Seattle,32,20.83
2025-10-06,tacobell,Taco Bell,11504.48,1160,9.92,6575.96,0.5716,33.74,13.35,atlanta_ga,Atlanta,31,20.38
2025-10-06,tacobell,Taco Bell,9003.18,923,9.75,5161.45,0.5733,33.86,13.38,charlotte_nc,Charlotte,24,20.48
2025-10-06,tacobell,Taco Bell,13407.6,1263,10.62,7659.04,0.5712,34.0,13.44,chicago_il,Chicago,33,20.56
2025-10-06,tacobell,Taco Bell,13265.83,1324,10.02,7594.5,0.5725,33.78,13.21,dallas_tx,Dallas-Fort Worth,34,20.57
2025-10-06,tacobell,Taco Bell,13931.91,1273,10.94,7955.58,0.571,34.07,13.76,denver_co,Denver,33,20.32
2025-10-06,tacobell,Taco Bell,16921.2,1455,11.63,9696.72,0.5731,32.83,12.99,los_angeles_ca,Los Angeles,33,19.84
2025-10-06,tacobell,Taco Bell,13255.35,1250,10.6,7602.0,0.5735,33.74,13.46,miami_fl,Miami,31,20.28
2025-10-06,tacobell,Taco Bell,12423.09,1215,10.22,7096.7,0.5713,33.75,13.63,minneapolis_mn,Minneapolis,32,20.12
2025-10-06,tacobell,Taco Bell,9787.19,1016,9.63,5603.07,0.5725,34.19,13.68,nashville_tn,Nashville,28,20.51
2025-10-06,tacobell,Taco Bell,18266.49,1534,11.91,10468.43,0.5731,33.98,13.66,new_york_ny,New York City,33,20.32
2025-10-06,tacobell,Taco Bell,10124.85,1016,9.97,5790.33,0.5719,34.27,14.11,phoenix_az,Phoenix,28,20.16
2025-10-06,tacobell,Taco Bell,15409.27,1350,11.41,8798.02,0.571,34.21,13.68,seattle_wa,Seattle,32,20.53
2025-10-13,tacobell,Taco Bell,10496.32,966,10.87,6028.05,0.5743,34.17,13.69,atlanta_ga,Atlanta,31,20.48
2025-10-13,tacobell,Taco Bell,8382.03,755,11.1,4806.46,0.5734,34.32,13.98,charlotte_nc,Charlotte,24,20.34
2025-10-13,tacobell,Taco Bell,12653.93,1074,11.78,7263.16,0.574,33.74,13.48,chicago_il,Chicago,33,20.26
2025-10-13,tacobell,Taco Bell,12021.67,1068,11.26,6894.19,0.5735,34.32,13.67,dallas_tx,Dallas-Fort Worth,34,20.65
2025-10-13,tacobell,Taco Bell,13068.54,1080,12.1,7483.82,0.5727,34.09,13.63,denver_co,Denver,33,20.46
2025-10-13,tacobell,Taco Bell,15201.59,1151,13.21,8721.19,0.5737,34.16,13.93,los_angeles_ca,Los Angeles,33,20.24
2025-10-13,tacobell,Taco Bell,12189.1,1025,11.89,6995.0,0.5739,34.09,13.6,miami_fl,Miami,31,20.49
2025-10-13,tacobell,Taco Bell,11761.11,1024,11.49,6730.42,0.5723,34.38,13.75,minneapolis_mn,Minneapolis,32,20.63
2025-10-13,tacobell,Taco Bell,9217.43,855,10.78,5284.98,0.5734,33.86,13.44,nashville_tn,Nashville,28,20.42
2025-10-13,tacobell,Taco Bell,16608.62,1214,13.68,9542.06,0.5745,34.33,14.26,new_york_ny,New York City,33,20.07
2025-10-13,tacobell,Taco Bell,9689.86,868,11.16,5555.28,0.5733,34.35,13.85,phoenix_az,Phoenix,28,20.5
2025-10-13,tacobell,Taco Bell,14266.43,1095,13.03,8203.4,0.575,33.72,13.64,seattle_wa,Seattle,32,20.08
2025-10-20,tacobell,Taco Bell,10639.06,963,11.05,6096.86,0.5731,34.58,14.19,atlanta_ga,Atlanta,31,20.39
2025-10-20,tacobell,Taco Bell,8318.74,751,11.08,4770.75,0.5735,34.22,13.65,charlotte_nc,Charlotte,24,20.57
2025-10-20,tacobell,Taco Bell,12253.36,1034,11.85,7033.86,0.574,33.97,13.73,chicago_il,Chicago,33,20.25
2025-10-20,tacobell,Taco Bell,12174.32,1078,11.29,6984.11,0.5737,34.37,13.51,dallas_tx,Dallas-Fort Worth,34,20.86
2025-10-20,tacobell,Taco Bell,12917.32,1075,12.02,7378.99,0.5712,34.7,14.3,denver_co,Denver,33,20.41
2025-10-20,tacobell,Taco Bell,15304.2,1174,13.04,8800.65,0.575,34.83,13.94,los_angeles_ca,Los Angeles,33,20.89
2025-10-20,tacobell,Taco Bell,12010.91,1006,11.94,6883.72,0.5731,34.94,14.36,miami_fl,Miami,31,20.58
2025-10-20,tacobell,Taco Bell,11478.13,1017,11.29,6581.69,0.5734,34.4,13.87,minneapolis_mn,Minneapolis,32,20.53
2025-10-20,tacobell,Taco Bell,9131.01,847,10.78,5226.81,0.5724,34.63,14.08,nashville_tn,Nashville,28,20.55
2025-10-20,tacobell,Taco Bell,16614.36,1212,13.71,9523.53,0.5732,34.85,14.19,new_york_ny,New York City,33,20.66
2025-10-20,tacobell,Taco Bell,9594.39,850,11.29,5502.58,0.5735,35.22,14.04,phoenix_az,Phoenix,28,21.18
2025-10-20,tacobell,Taco Bell,14217.72,1093,13.01,8142.85,0.5727,34.66,13.93,seattle_wa,Seattle,32,20.72
2025-10-27,tacobell,Taco Bell,10652.33,975,10.93,6103.53,0.573,34.6,14.01,atlanta_ga,Atlanta,31,20.59
2025-10-27,tacobell,Taco Bell,8330.39,740,11.26,4779.3,0.5737,34.67,13.98,charlotte_nc,Charlotte,24,20.68
2025-10-27,tacobell,Taco Bell,12348.66,1051,11.75,7073.43,0.5728,34.22,13.61,chicago_il,Chicago,33,20.61
2025-10-27,tacobell,Taco Bell,11970.66,1064,11.25,6873.08,0.5742,34.69,13.83,dallas_tx,Dallas-Fort Worth,34,20.86
2025-10-27,tacobell,Taco Bell,13023.55,1083,12.03,7458.18,0.5727,34.87,13.78,denver_co,Denver,33,21.09
2025-10-27,tacobell,Taco Bell,15103.25,1140,13.25,8669.56,0.574,34.55,13.75,los_angeles_ca,Los Angeles,33,20.8
2025-10-27,tacobell,Taco Bell,12105.78,1013,11.95,6951.27,0.5742,33.82,13.56,miami_fl,Miami,31,20.26
2025-10-27,tacobell,Taco Bell,11532.33,1006,11.46,6609.46,0.5731,34.19,13.69,minneapolis_mn,Minneapolis,32,20.5
2025-10-27,tacobell,Taco Bell,9240.99,835,11.07,5297.44,0.5733,34.35,13.7,nashville_tn,Nashville,28,20.65
2025-10-27,tacobell,Taco Bell,16506.37,1200,13.76,9453.46,0.5727,34.88,14.14,new_york_ny,New York City,33,20.73
2025-10-27,tacobell,Taco Bell,9522.23,845,11.27,5483.01,0.5758,34.22,13.63,phoenix_az,Phoenix,28,20.58
2025-10-27,tacobell,Taco Bell,14218.0,1090,13.04,8141.79,0.5726,34.22,13.88,seattle_wa,Seattle,32,20.34
2025-11-03,tacobell,Taco Bell,11776.38,1191,9.89,6726.45,0.5712,33.61,13.7,atlanta_ga,Atlanta,31,19.91
2025-11-03,tacobell,Taco Bell,8936.54,899,9.94,5108.33,0.5716,34.05,13.34,charlotte_nc,Charlotte,24,20.72
2025-11-03,tacobell,Taco Bell,13876.28,1302,10.66,7937.7,0.572,33.38,13.3,chicago_il,Chicago,33,20.08
2025-11-03,tacobell,Taco Bell,13225.74,1322,10.0,7557.19,0.5714,33.65,13.38,dallas_tx,Dallas-Fort Worth,34,20.28
2025-11-03,tacobell,Taco Bell,14135.7,1318,10.73,8075.54,0.5713,34.15,13.67,denver_co,Denver,33,20.48
2025-11-03,tacobell,Taco Bell,16881.87,1463,11.54,9666.42,0.5726,34.85,13.96,los_angeles_ca,Los Angeles,33,20.88
2025-11-03,tacobell,Taco Bell,13227.47,1254,10.55,7542.66,0.5702,33.94,13.85,miami_fl,Miami,31,20.09
2025-11-03,tacobell,Taco Bell,12479.53,1210,10.31,7120.13,0.5705,33.33,13.53,minneapolis_mn,Minneapolis,32,19.8
2025-11-03,tacobell,Taco Bell,9873.41,1011,9.77,5656.76,0.5729,33.4,13.16,nashville_tn,Nashville,28,20.24
2025-11-03,tacobell,Taco Bell,18422.38,1538,11.98,10542.34,0.5723,34.9,13.88,new_york_ny,New York City,33,21.02
2025-11-03,tacobell,Taco Bell,10374.97,1053,9.85,5939.85,0.5725,33.85,13.75,phoenix_az,Phoenix,28,20.11
2025-11-03,tacobell,Taco Bell,15514.04,1357,11.43,8854.44,0.5707,34.47,13.82,seattle_wa,Seattle,32,20.65
2025-11-10,tacobell,Taco Bell,10752.47,969,11.1,6168.77,0.5737,34.51,13.92,atlanta_ga,Atlanta,31,20.59
2025-11-10,tacobell,Taco Bell,8274.2,750,11.03,4747.84,0.5738,34.72,13.88,charlotte_nc,Charlotte,24,20.84
2025-11-10,tacobell,Taco Bell,12695.26,1061,11.97,7275.44,0.5731,33.89,13.54,chicago_il,Chicago,33,20.35
2025-11-10,tacobell,Taco Bell,12204.34,1077,11.33,6980.23,0.5719,34.77,14.01,dallas_tx,Dallas-Fort Worth,34,20.76
2025-11-10,tacobell,Taco Bell,13043.03,1090,11.97,7481.57,0.5736,34.41,14.07,denver_co,Denver,33,20.34
2025-11-10,tacobell,Taco Bell,15233.39,1167,13.05,8725.23,0.5728,35.09,14.33,los_angeles_ca,Los Angeles,33,20.76
2025-11-10,tacobell,Taco Bell,12201.85,1010,12.08,7008.08,0.5743,33.95,13.98,miami_fl,Miami,31,19.98
2025-11-10,tacobell,Taco Bell,11784.38,1030,11.44,6769.24,0.5744,33.94,13.67,minneapolis_mn,Minneapolis,32,20.27
2025-11-10,tacobell,Taco Bell,9213.81,841,10.96,5282.22,0.5733,34.76,13.8,nashville_tn,Nashville,28,20.96
2025-11-10,tacobell,Taco Bell,16927.36,1249,13.55,9715.3,0.5739,34.68,13.74,new_york_ny,New York City,33,20.95
2025-11-10,tacobell,Taco Bell,9722.12,880,11.05,5570.61,0.573,34.78,13.94,phoenix_az,Phoenix,28,20.85
2025-11-10,tacobell,Taco Bell,14601.14,1134,12.88,8363.8,0.5728,34.69,13.9,seattle_wa,Seattle,32,20.79
2025-11-17,tacobell,Taco Bell,10678.64,971,11.0,6123.13,0.5734,34.46,14.16,atlanta_ga,Atlanta,31,20.3
2025-11-17,tacobell,Taco Bell,8274.77,739,11.2,4733.82,0.5721,34.33,14.07,charlotte_nc,Charlotte,24,20.26
2025-11-17,tacobell,Taco Bell,12431.83,1022,12.16,7117.2,0.5725,35.05,14.39,chicago_il,Chicago,33,20.66
2025-11-17,tacobell,Taco Bell,12322.07,1093,11.27,7064.75,0.5733,33.83,13.84,dallas_tx,Dallas-Fort Worth,34,19.99
2025-11-17,tacobell,Taco Bell,13009.48,1085,11.99,7461.69,0.5736,34.69,13.79,denver_co,Denver,33,20.9
2025-11-17,tacobell,Taco Bell,15694.55,1198,13.1,8999.54,0.5734,33.85,13.59,los_angeles_ca,Los Angeles,33,20.25
2025-11-17,tacobell,Taco Bell,11954.54,986,12.12,6854.95,0.5734,34.88,13.91,miami_fl,Miami,31,20.96
2025-11-17,tacobell,Taco Bell,11534.96,994,11.6,6592.11,0.5715,34.17,14.13,minneapolis_mn,Minneapolis,32,20.04
2025-11-17,tacobell,Taco Bell,9186.14,834,11.01,5269.88,0.5737,34.11,13.49,nashville_tn,Nashville,28,20.62
2025-11-17,tacobell,Taco Bell,16916.4,1234,13.71,9702.72,0.5736,34.33,13.74,new_york_ny,New York City,33,20.59
2025-11-17,tacobell,Taco Bell,9789.76,877,11.16,5618.17,0.5739,34.34,13.48,phoenix_az,Phoenix,28,20.86
2025-11-17,tacobell,Taco Bell,14143.54,1087,13.01,8098.91,0.5726,35.19,13.86,seattle_wa,Seattle,32,21.33
2025-11-24,tacobell,Taco Bell,10707.5,970,11.04,6136.84,0.5731,34.55,13.74,atlanta_ga,Atlanta,31,20.8
2025-11-24,tacobell,Taco Bell,8186.27,732,11.18,4703.39,0.5745,34.42,13.77,charlotte_nc,Charlotte,24,20.65
2025-11-24,tacobell,Taco Bell,12607.58,1067,11.82,7226.23,0.5732,34.51,13.96,chicago_il,Chicago,33,20.55
2025-11-24,tacobell,Taco Bell,12049.4,1062,11.35,6911.51,0.5736,34.28,13.91,dallas_tx,Dallas-Fort Worth,34,20.37
2025-11-24,tacobell,Taco Bell,13002.57,1083,12.01,7453.95,0.5733,34.8,14.12,denver_co,Denver,33,20.68
2025-11-24,tacobell,Taco Bell,15460.23,1174,13.17,8884.99,0.5747,34.25,13.58,los_angeles_ca,Los Angeles,33,20.68
2025-11-24,tacobell,Taco Bell,12116.21,1020,11.88,6956.3,0.5741,34.03,13.44,miami_fl,Miami,31,20.59
2025-11-24,tacobell,Taco Bell,11615.79,1005,11.56,6651.09,0.5726,34.59,13.78,minneapolis_mn,Minneapolis,32,20.82
2025-11-24,tacobell,Taco Bell,9211.3,846,10.89,5277.45,0.5729,34.41,13.96,nashville_tn,Nashville,28,20.45
2025-11-24,tacobell,Taco Bell,16615.0,1218,13.64,9522.43,0.5731,34.6,13.92,new_york_ny,New York City,33,20.68
2025-11-24,tacobell,Taco Bell,9599.73,860,11.16,5503.97,0.5733,34.47,14.22,phoenix_az,Phoenix,28,20.25
2025-11-24,tacobell,Taco Bell,14245.97,1099,12.96,8164.38,0.5731,35.41,14.17,seattle_wa,Seattle,32,21.24
2025-12-01,tacobell,Taco Bell,11708.07,1194,9.81,6697.03,0.572,34.33,13.72,atlanta_ga,Atlanta,31,20.61
2025-12-01,tacobell,Taco Bell,9008.13,908,9.92,5148.67,0.5716,33.6,13.38,charlotte_nc,Charlotte,24,20.22
2025-12-01,tacobell,Taco Bell,13540.53,1303,10.39,7740.7,0.5717,34.61,14.04,chicago_il,Chicago,33,20.57
2025-12-01,tacobell,Taco Bell,13450.91,1353,9.94,7681.15,0.5711,33.77,13.49,dallas_tx,Dallas-Fort Worth,34,20.28
2025-12-01,tacobell,Taco Bell,14021.92,1307,10.73,8008.84,0.5712,33.95,13.56,denver_co,Denver,33,20.39
2025-12-01,tacobell,Taco Bell,16910.85,1450,11.66,9687.49,0.5729,34.03,13.61,los_angeles_ca,Los Angeles,33,20.42
2025-12-01,tacobell,Taco Bell,13191.06,1227,10.75,7536.54,0.5713,34.31,13.57,miami_fl,Miami,31,20.74
2025-12-01,tacobell,Taco Bell,12583.39,1221,10.31,7180.13,0.5706,34.32,13.98,minneapolis_mn,Minneapolis,32,20.34
2025-12-01,tacobell,Taco Bell,10002.8,1046,9.56,5734.85,0.5733,33.56,13.48,nashville_tn,Nashville,28,20.08
2025-12-01,tacobell,Taco Bell,18820.51,1545,12.18,10761.9,0.5718,33.71,13.36,new_york_ny,New York City,33,20.35
2025-12-01,tacobell,Taco Bell,10677.09,1092,9.78,6113.67,0.5726,33.82,13.57,phoenix_az,Phoenix,28,20.26
2025-12-01,tacobell,Taco Bell,15898.32,1389,11.45,9086.91,0.5716,33.95,13.65,seattle_wa,Seattle,32,20.31
2025-12-08,tacobell,Taco Bell,10759.07,986,10.91,6169.25,0.5734,34.1,13.67,atlanta_ga,Atlanta,31,20.43
2025-12-08,tacobell,Taco Bell,8462.47,767,11.03,4856.21,0.5739,33.96,13.52,charlotte_nc,Charlotte,24,20.43
2025-12-08,tacobell,Taco Bell,12649.9,1046,12.09,7238.07,0.5722,34.35,13.82,chicago_il,Chicago,33,20.53
2025-12-08,tacobell,Taco Bell,12121.52,1068,11.35,6942.84,0.5728,34.34,14.04,dallas_tx,Dallas-Fort Worth,34,20.3
2025-12-08,tacobell,Taco Bell,13422.27,1104,12.16,7689.44,0.5729,34.09,13.67,denver_co,Denver,33,20.41
2025-12-08,tacobell,Taco Bell,15387.84,1154,13.33,8838.89,0.5744,34.3,13.78,los_angeles_ca,Los Angeles,33,20.52
2025-12-08,tacobell,Taco Bell,12257.13,1034,11.85,7040.76,0.5744,33.82,13.71,miami_fl,Miami,31,20.11
2025-12-08,tacobell,Taco Bell,11681.06,1019,11.46,6679.96,0.5719,34.36,13.98,minneapolis_mn,Minneapolis,32,20.38
2025-12-08,tacobell,Taco Bell,9343.99,863,10.83,5367.14,0.5744,34.5,13.68,nashville_tn,Nashville,28,20.82
2025-12-08,tacobell,Taco Bell,16921.82,1247,13.57,9721.18,0.5745,34.04,13.69,new_york_ny,New York City,33,20.35
2025-12-08,tacobell,Taco Bell,9717.57,876,11.09,5576.86,0.5739,34.5,13.85,phoenix_az,Phoenix,28,20.65
2025-12-08,tacobell,Taco Bell,14410.03,1116,12.91,8248.43,0.5724,34.45,14.02,seattle_wa,Seattle,32,20.43
2025-12-15,tacobell,Taco Bell,10787.89,985,10.95,6188.87,0.5737,34.4,13.71,atlanta_ga,Atlanta,31,20.7
2025-12-15,tacobell,Taco Bell,8388.25,750,11.18,4802.94,0.5726,34.31,13.9,charlotte_nc,Charlotte,24,20.41
2025-12-15,tacobell,Taco Bell,12857.63,1086,11.84,7388.99,0.5747,34.44,13.72,chicago_il,Chicago,33,20.72
2025-12-15,tacobell,Taco Bell,12191.42,1082,11.27,7007.67,0.5748,34.31,13.64,dallas_tx,Dallas-Fort Worth,34,20.67
2025-12-15,tacobell,Taco Bell,13334.98,1129,11.81,7650.9,0.5737,34.24,13.56,denver_co,Denver,33,20.68
2025-12-15,tacobell,Taco Bell,15449.4,1163,13.28,8856.92,0.5733,34.31,13.99,los_angeles_ca,Los Angeles,33,20.32
2025-12-15,tacobell,Taco Bell,12225.49,1032,11.85,7017.3,0.574,33.9,13.9,miami_fl,Miami,31,20.0
2025-12-15,tacobell,Taco Bell,11677.56,1022,11.43,6691.09,0.573,34.92,13.79,minneapolis_mn,Minneapolis,32,21.13
2025-12-15,tacobell,Taco Bell,9337.99,861,10.85,5359.24,0.5739,33.52,13.32,nashville_tn,Nashville,28,20.2
2025-12-15,tacobell,Taco Bell,16716.97,1241,13.47,9582.41,0.5732,34.1,13.94,new_york_ny,New York City,33,20.16
2025-12-15,tacobell,Taco Bell,9829.73,872,11.27,5633.28,0.5731,34.45,14.05,phoenix_az,Phoenix,28,20.39
2025-12-15,tacobell,Taco Bell,14585.66,1114,13.09,8343.14,0.572,34.05,13.9,seattle_wa,Seattle,32,20.15
2025-12-22,tacobell,Taco Bell,10828.65,964,11.23,6206.54,0.5732,33.77,13.62,atlanta_ga,Atlanta,31,20.15
2025-12-22,tacobell,Taco Bell,8310.32,730,11.38,4755.58,0.5722,34.98,14.08,charlotte_nc,Charlotte,24,20.9
2025-12-22,tacobell,Taco Bell,12795.59,1078,11.87,7327.15,0.5726,34.1,13.51,chicago_il,Chicago,33,20.59
2025-12-22,tacobell,Taco Bell,12085.9,1090,11.09,6919.14,0.5725,34.57,14.18,dallas_tx,Dallas-Fort Worth,34,20.39
2025-12-22,tacobell,Taco Bell,13058.28,1076,12.14,7479.95,0.5728,34.46,13.96,denver_co,Denver,33,20.5
2025-12-22,tacobell,Taco Bell,15420.46,1184,13.02,8857.0,0.5744,34.89,13.98,los_angeles_ca,Los Angeles,33,20.91
2025-12-22,tacobell,Taco Bell,12033.86,1002,12.01,6896.89,0.5731,34.51,14.25,miami_fl,Miami,31,20.26
2025-12-22,tacobell,Taco Bell,11623.74,996,11.67,6654.29,0.5725,35.03,14.15,minneapolis_mn,Minneapolis,32,20.88
2025-12-22,tacobell,Taco Bell,9215.19,842,10.94,5287.21,0.5737,34.49,13.66,nashville_tn,Nashville,28,20.82
2025-12-22,tacobell,Taco Bell,17048.99,1274,13.38,9785.97,0.574,33.86,13.67,new_york_ny,New York City,33,20.19
2025-12-22,tacobell,Taco Bell,9776.51,881,11.1,5602.8,0.5731,34.84,13.91,phoenix_az,Phoenix,28,20.93
2025-12-22,tacobell,Taco Bell,14414.71,1114,12.94,8230.44,0.571,34.78,14.02,seattle_wa,Seattle,32,20.77
2025-12-29,tacobell,Taco Bell,11844.27,1216,9.74,6782.08,0.5726,33.38,13.19,atlanta_ga,Atlanta,31,20.18
2025-12-29,tacobell,Taco Bell,9107.59,919,9.91,5212.07,0.5723,33.88,13.53,charlotte_nc,Charlotte,24,20.35
